2018-11-06 08:35:09.6608 DEBUG ----- Starting -----
2018-11-06 08:35:22.0937 DEBUG Opening results file to: ..\..\Logs\Measurement\2018_11_06_08_35_22\Temperature Log.csv
2018-11-06 08:35:22.0937 DEBUG Protocol: Execute step: HelixGen.Model.MeltCurveStep line: 20
2018-11-06 08:35:22.1117 DEBUG gotoTempAndStay: temperature = 45 time = 60 ms
2018-11-06 08:35:22.1216 DEBUG Setting the temperature to 45
2018-11-06 08:35:22.1536 DEBUG Got a _model_PCRCyclerSetpointTemperature; temperature: 45
2018-11-06 08:35:22.2493 DEBUG DevicePCRCycler SetToAppropriateBand, finding a new band, curTemp is 25.767 to temp is 95
2018-11-06 08:35:22.3770 DEBUG DevicePCRCycler SelectThermalParameters, found a plan; curTemp is 25.767 making settings for the temperature range: From: 0-90 To: 90-110
2018-11-06 08:35:22.4348 DEBUG SetChannelSettings; Channel: 4 OvershootOffset: 1, OvershootDuration: 1 P: 40 I: 0.05 D: 400
2018-11-06 08:35:22.4727 DEBUG TEC; setting the overshootDuration to 1
2018-11-06 08:35:22.4887 DEBUG TEC; setting the overshootoffset to 1
2018-11-06 08:35:22.5046 DEBUG TEC; setting the overshootDuration to 1
2018-11-06 08:35:22.5525 DEBUG TEC; setting the overshootoffset to 1
2018-11-06 08:35:29.6705 DEBUG At temperature.
2018-11-06 08:35:29.6705 DEBUG gotoTempAndStay: at temperature = 45, sleeping ...
2018-11-06 08:35:29.7123 DEBUG Meltcurve: setting the ramprate to 0.1
2018-11-06 08:35:29.7592 DEBUG Setting the temperature to 85
2018-11-06 08:35:29.7752 DEBUG Got a _model_PCRCyclerSetpointTemperature; temperature: 85
2018-11-06 08:35:29.7921 DEBUG Opening melt results file to: ..\..\Logs\Measurement\2018_11_06_08_35_22\Melt Curve logging.csv
2018-11-06 08:35:51.3814 DEBUG In meltcurve, curTemp = 45.810001373291
2018-11-06 08:35:51.3974 DEBUG In meltcurve, curTemp = 45.8209991455078
2018-11-06 08:35:51.4133 DEBUG In meltcurve, curTemp = 45.8209991455078
2018-11-06 08:35:51.4293 DEBUG In meltcurve, curTemp = 45.8209991455078
2018-11-06 08:35:51.6048 DEBUG In meltcurve, curTemp = 45.8390007019043
2018-11-06 08:35:52.6221 DEBUG opticReadCmd, got an exception: 操作已超时。
2018-11-06 08:35:52.6750 DEBUG In meltcurve, curTemp = 45.9420013427734
2018-11-06 08:35:52.7557 DEBUG In meltcurve, curTemp = 45.9519996643066
2018-11-06 08:35:52.7877 DEBUG In meltcurve, curTemp = 45.9519996643066
2018-11-06 08:35:52.8036 DEBUG In meltcurve, curTemp = 45.9620018005371
2018-11-06 08:35:52.8674 DEBUG In meltcurve, curTemp = 45.9620018005371
2018-11-06 08:35:52.9313 DEBUG In meltcurve, curTemp = 45.9729995727539
2018-11-06 08:35:52.9472 DEBUG In meltcurve, curTemp = 45.9729995727539
2018-11-06 08:35:52.9632 DEBUG In meltcurve, curTemp = 45.9729995727539
2018-11-06 08:35:52.9792 DEBUG In meltcurve, curTemp = 45.9729995727539
2018-11-06 08:35:52.9951 DEBUG In meltcurve, curTemp = 45.9819984436035
2018-11-06 08:35:53.0111 DEBUG In meltcurve, curTemp = 45.9819984436035
2018-11-06 08:35:53.1707 DEBUG In meltcurve, curTemp = 45.9930000305176
2018-11-06 08:35:54.3106 DEBUG opticReadCmd, got an exception: 操作已超时。
2018-11-06 08:35:54.3375 DEBUG In meltcurve, curTemp = 46.1129989624023
2018-11-06 08:35:54.3535 DEBUG In meltcurve, curTemp = 46.1129989624023
2018-11-06 08:35:54.3694 DEBUG In meltcurve, curTemp = 46.1129989624023
2018-11-06 08:35:54.3854 DEBUG In meltcurve, curTemp = 46.1129989624023
2018-11-06 08:35:54.4013 DEBUG In meltcurve, curTemp = 46.1240005493164
2018-11-06 08:35:54.4173 DEBUG In meltcurve, curTemp = 46.1240005493164
2018-11-06 08:35:54.4492 DEBUG In meltcurve, curTemp = 46.1240005493164
2018-11-06 08:35:54.4652 DEBUG In meltcurve, curTemp = 46.1240005493164
2018-11-06 08:35:54.4811 DEBUG In meltcurve, curTemp = 46.1240005493164
2018-11-06 08:35:54.4971 DEBUG In meltcurve, curTemp = 46.1349983215332
2018-11-06 08:35:54.5130 DEBUG In meltcurve, curTemp = 46.1349983215332
2018-11-06 08:35:54.7055 DEBUG In meltcurve, curTemp = 46.1549987792969
2018-11-06 08:35:55.7218 DEBUG opticReadCmd, got an exception: 操作已超时。
2018-11-06 08:35:55.7757 DEBUG In meltcurve, curTemp = 46.2550010681152
2018-11-06 08:35:55.8714 DEBUG In meltcurve, curTemp = 46.2639999389648
2018-11-06 08:35:55.9193 DEBUG In meltcurve, curTemp = 46.2760009765625
2018-11-06 08:35:55.9352 DEBUG In meltcurve, curTemp = 46.2760009765625
2018-11-06 08:35:55.9522 DEBUG In meltcurve, curTemp = 46.2760009765625
2018-11-06 08:35:55.9672 DEBUG In meltcurve, curTemp = 46.2760009765625
2018-11-06 08:35:55.9841 DEBUG In meltcurve, curTemp = 46.2760009765625
2018-11-06 08:35:55.9991 DEBUG In meltcurve, curTemp = 46.2859992980957
