Protocol file: C:\HelixGen\Protocols\Protocol_pcr - TEQMAN.xml,,,,,,,,,,,,,,,
Run date.time: 5/23/2017 3:49:47 PM,,,,,,,,,,,,,,,
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp,
51:10.3,81.8791695,25,11.416,50,55.905,4,0.176,50,55.86,6.7,0.299,-2.688,-2.688,-2.688,52.145
51:11.2,82.7798728,25,11.415,50,55.889,14,0.67,50,55.868,12,0.564,-2.688,-2.688,-2.688,52.155
51:12.5,84.0622727,25,11.418,50,55.809,5.9,0.264,50,55.822,7.6,0.335,-2.688,-2.688,-2.688,52.17
51:13.2,84.7595373,25,11.422,50,55.933,10.7,0.494,50,55.889,9.3,0.423,-2.688,-2.688,-2.688,52.185
51:14.4,85.9144998,25,11.425,50,55.818,13.3,0.617,50,55.827,13,0.529,-2.688,-2.688,-2.688,52.198
51:15.4,86.9496957,25,11.426,50,55.907,0,0.035,50,55.869,6.3,0.264,-2.688,-2.688,-2.688,52.223
51:16.3,87.858854,25,11.419,50,55.892,15.9,0.688,50,55.865,13.8,0.635,-2.688,-2.688,-2.688,52.233
51:17.4,88.8926066,25,11.424,50,55.842,3.4,0.07,50,55.844,7.7,0.317,-2.688,-2.688,-2.688,52.246
51:18.4,89.9313478,25,11.418,50,55.962,7.6,0.352,50,55.914,8.2,0.37,-2.688,-2.688,-2.688,52.269
51:19.5,91.0872014,25,11.431,50,55.812,9.3,0.423,50,55.841,9.2,0.423,-2.688,-2.688,-2.688,52.269
51:20.4,91.8889487,25,11.427,50,55.948,2.4,0.088,50,55.901,5.9,0.247,-2.688,-2.688,-2.688,52.295
51:21.5,93.0678144,25,11.433,50,55.93,14.9,0.705,50,55.912,14.1,0.652,-2.688,-2.688,-2.688,52.301
